path,version,artifact_type,function,size_bytes,one_line_desc,sha256,secondary_function
.claude/skills/anthropic-brand-guidelines/SKILL.md,gsd-design,skill,build,2235,"To access Anthropic's official brand identity and style resources, use this skill.",1120b3769e2985cefb3d25be981b1f914abeba57ae079b83c20c666c164fa9fe,
.claude/skills/uiux-banner-design/SKILL.md,gsd-design,skill,build,8146,"Design banners across social, ads, web, and print formats. Generates multiple art direction options per request with AI-",b55b30c763e2aa9aac953021bcb72bd03669f187150fc0815ab1313846b79466,
.claude/skills/uiux-banner-design/references/banner-sizes-and-styles.md,gsd-design,skill,build,4993,| Platform | Type | Size (px) | Aspect Ratio |,c8906fb1073a576ee8c680d9bc8586249cbc4ed36690da960d65a1c9c37143b7,
.claude/skills/mobile-onboarding/SKILL.md,gsd-design,skill,build,1482,name: mobile-onboarding,bc95f3cc74cdf7ab57f87e2f8fa8c9e31ec128331461ed797057a38414910546,
.claude/skills/critique/SKILL.md,gsd-design,skill,build,9684,Run a 5-dimension expert design review on any HTML artifact in the,8727e6489d802edc50746c01a23c0169a2ae517913cb88c9280341ce0c711b71,
.claude/skills/taste-output-skill/SKILL.md,gsd-design,skill,build,2592,Treat every task as production-critical. A partial output is a broken output. Do not optimize for brevity — optimize for,e5bf48b1ae561511439cf71672209a10a88cee0968cc925909ff861dfa0a96a7,
.claude/skills/blog-post/SKILL.md,gsd-design,skill,build,2749,name: blog-post,4cc5333cf71949b3ae5ce7fdd4a8b97661704297ee09dee599588e3762790457,
.claude/skills/ui-ux-pro-max/SKILL.md,gsd-design,skill,build,44776,"Comprehensive design guide for web and mobile applications. Contains 50+ styles, 161 color palettes, 57 font pairings, 1",9bd26c52dfd10dfd613dd3cc85df217dc25a172e380bde41fdfa6fedda288b2a,
.claude/skills/ui-ux-pro-max/README.md,gsd-design,skill,build,24955,An AI skill that provides design intelligence for building professional UI/UX across multiple platforms and frameworks.,c3ec5bd86db98ff7f3f5be24d8046e069e2b770679c2e78fd99c914ad8afdd28,
.claude/skills/ui-ux-pro-max/CLAUDE.md,gsd-design,skill,build,4050,This file provides guidance to Claude Code (claude.ai/code) when working with code in this repository.,1c8b62068136ce3af4f6fe8d990a7da79b7ec6fd837c760b5ded4833b9756779,
.claude/skills/ui-ux-pro-max/docs/三个 data-scripts-templates 的区别.md,gsd-design,skill,build,1750,| 位置 | 作用 | 能删吗 |,525e7ee53249ba3f389992c4f4ea7c1f28ff2d0478797bbc81c81e594ba9da5c,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/templates/base/skill-content.md,gsd-design,skill,build,19026,Check if Python is installed:,9b35220eb71f26102dc40b4aec10368614da28baaa30144af0af4deb4047cb21,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/templates/base/quick-reference.md,gsd-design,skill,build,24510,当任务涉及 UI 结构、视觉设计决策、交互模式或用户体验质量控制 时，应使用此 Skill。,4a61c80f2922124d65ef74bfe724bed93b73052fd645cd33c6b7ef02a242924b,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/data/_sync_all.py,gsd-design,skill,build,21832,Sync colors.csv and ui-reasoning.csv with the updated products.csv (161 entries).,b540b3a4f87598ae29048b3cceae1fc17b39b629aee2cbe5c802ffc7b48abf6d,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/scripts/design_system.py,gsd-design,skill,build,47070,Design System Generator - Aggregates search results and applies reasoning,f7a21e83739c5ac6ca3738846220f6a9eb7f3c1ae7a44989c5aaa2061ca60310,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/scripts/core.py,gsd-design,skill,build,12393,UI/UX Pro Max Core - BM25 search engine for UI/UX style guides,772b4d567c7a948c5d4a10343473b4123fec04238d250c9ffce31d0733f752c0,
.claude/skills/ui-ux-pro-max/src/ui-ux-pro-max/scripts/search.py,gsd-design,skill,build,5607,UI/UX Pro Max Search - BM25 search engine for UI/UX style guides,6a565f960a672e16dd064ccadd3406db999bfd1a4bff4d609b36a8d4c6450b86,
.claude/skills/ui-ux-pro-max/cli/README.md,gsd-design,skill,build,1563,CLI to install UI/UX Pro Max skill for AI coding assistants.,4158529037e807208bb640e0135e5fff61fed2eb34bfcef3f25ecac9cd9916e8,
.claude/skills/ui-ux-pro-max/cli/assets/templates/base/skill-content.md,gsd-design,skill,build,18482,Check if Python is installed:,00df1a36535738b3bb3a07d6c2a537725f817ebf5b218ac91274f2804123388f,
.claude/skills/ui-ux-pro-max/cli/assets/templates/base/quick-reference.md,gsd-design,skill,build,24510,当任务涉及 UI 结构、视觉设计决策、交互模式或用户体验质量控制 时，应使用此 Skill。,4a61c80f2922124d65ef74bfe724bed93b73052fd645cd33c6b7ef02a242924b,
.claude/skills/ui-ux-pro-max/cli/assets/data/_sync_all.py,gsd-design,skill,build,21832,Sync colors.csv and ui-reasoning.csv with the updated products.csv (161 entries).,b540b3a4f87598ae29048b3cceae1fc17b39b629aee2cbe5c802ffc7b48abf6d,
.claude/skills/ui-ux-pro-max/cli/assets/scripts/design_system.py,gsd-design,skill,build,47070,Design System Generator - Aggregates search results and applies reasoning,f7a21e83739c5ac6ca3738846220f6a9eb7f3c1ae7a44989c5aaa2061ca60310,
.claude/skills/ui-ux-pro-max/cli/assets/scripts/core.py,gsd-design,skill,build,11547,UI/UX Pro Max Core - BM25 search engine for UI/UX style guides,e047d447ff42457f5b6cea39601343d5a1ee1f473ecc8cbee5e311922b735b39,
.claude/skills/ui-ux-pro-max/cli/assets/scripts/search.py,gsd-design,skill,build,5478,UI/UX Pro Max Search - BM25 search engine for UI/UX style guides,a449e57060ef5134e98e62fd11f6e240153afd68c27dab89cbb72a3ce55f1498,
.claude/skills/ui-ux-pro-max/cli/src/index.ts,gsd-design,skill,build,2836,.description('CLI to install UI/UX Pro Max skill for AI coding assistants'),9b8fa81cf54932bffa1c637dfbe52c7442e45876757ba7976e8c23808e1ba47d,
.claude/skills/ui-ux-pro-max/cli/src/utils/detect.ts,gsd-design,skill,build,3220,suggested: AIType | null;,dd068c276cde1b8f56fcd95e5aa3b3874ce03d9b8315f2ea8e5429894de71ad5,
.claude/skills/ui-ux-pro-max/cli/src/utils/github.ts,gsd-design,skill,build,3063,function checkRateLimit(response: Response): void {,792e8e5fcad74a2be30196498219a844b6c6824cad50988c139afac79ffdb451,
.claude/skills/ui-ux-pro-max/cli/src/utils/extract.ts,gsd-design,skill,build,4144,"await execAsync(powershell -Command ""Expand-Archive -Path '${zipPath}' -DestinationPath '${destDir}' -Force"");",b4f8fc7a166dabdb4c9563e350c56ac8dffd60b00b083733b9265c5867affa67,
.claude/skills/ui-ux-pro-max/cli/src/utils/template.ts,gsd-design,skill,build,6951,// After bun build: dist/index.js -> ../assets = cli/assets ✓,d9401f3df847a423d1d5e3aec0ae8c04f11f8b7424eb6659a074727029bc17df,
.claude/skills/ui-ux-pro-max/cli/src/utils/logger.ts,gsd-design,skill,build,441,"info: (msg: string) => console.log(chalk.blue('info'), msg),",cc7d676c9288668a307ff55c0991012cb6d24ea04addaa97f70579d49985e4e0,
.claude/skills/ui-ux-pro-max/cli/src/commands/versions.ts,gsd-design,skill,build,1226,if (releases.length === 0) {,94563363ee2b420ae4fee16a12e786363fada6891b7a2bc9632eb0fda8d338bd,
.claude/skills/ui-ux-pro-max/cli/src/commands/uninstall.ts,gsd-design,skill,build,3682,Remove skill directory for a given AI type,7ebd98622d59c999b2b78510ee025f6143627820f790861c4a92d7ac781abef8,
.claude/skills/ui-ux-pro-max/cli/src/commands/init.ts,gsd-design,skill,build,6383,"// From dist/index.js -> ../assets (one level up to cli/, then assets/)",8b7664b29fdf6a6fba288384ee9f4cf3f01d365d0bf27ee8ad99eab4dc69516d,
.claude/skills/ui-ux-pro-max/cli/src/commands/update.ts,gsd-design,skill,build,938,logger.title('UI/UX Pro Max Updater');,2df3cfcd7223fec96e18231f643f7d3d6ad98c67dbec219a18ba3767262ec746,
.claude/skills/ui-ux-pro-max/cli/src/types/index.ts,gsd-design,skill,build,2110,tagname: string;,7053e73ff528e03c40bd064963eaabf336aa29fbbafea0f00931dd0a4db26abb,
.claude/skills/design-brief/SKILL.md,gsd-design,skill,build,13426,Parse a structured design brief written in I-Lang protocol format into a,ddcb70ae1ba4688ee948a3a0f8d3fb7888ad89a49d3e71c2e97661de7d81ae5b,
.claude/skills/docs-page/SKILL.md,gsd-design,skill,build,2594,"Produce a single, three-column documentation page in one HTML file.",fb3f506ea8ea7f6f3a154fb23ee327a4ef54d778a5113d00d764fde3b2d229b6,
.claude/skills/uiux-ui-styling/SKILL.md,gsd-design,skill,build,10049,"Comprehensive skill for creating beautiful, accessible user interfaces combining shadcn/ui components, Tailwind CSS util",12b07e5b883c72f01e6f103a353f00fba8b512e71ccc29af33ddf1f6aae311ae,
.claude/skills/uiux-ui-styling/scripts/tailwind_config_gen.py,gsd-design,skill,build,13625,Tailwind CSS Configuration Generator,fd0e7b96fdb0d24b9ac85e87aed1dae6a2399b6c508809b3db71a32696584511,
.claude/skills/uiux-ui-styling/scripts/shadcn_add.py,gsd-design,skill,build,7991,Add shadcn/ui components to project with automatic dependency handling.,0bcdf28ea2c2d5d4f17a2b1e0a0cab29ff649b9db7b134ecc6e9898a3d84824f,
.claude/skills/uiux-ui-styling/scripts/tests/test_tailwind_config_gen.py,gsd-design,skill,build,12158,from pathlib import Path,2a8b7b3e8b9ff081532551f2168dd08a8471e71c17747ae8d6026e1273068dc8,
.claude/skills/uiux-ui-styling/scripts/tests/test_shadcn_add.py,gsd-design,skill,build,9920,from pathlib import Path,4012b1efe1e51a5dcf31078b0d9069f92cfe2045e9a35dd52fdd4631b1815150,
.claude/skills/uiux-ui-styling/references/tailwind-utilities.md,gsd-design,skill,build,9980,"Core utility classes for layout, spacing, typography, colors, borders, and shadows.",aba1c40ef84f43beea142ae310371e332541f39d973df90a71f1854823effda1,
.claude/skills/uiux-ui-styling/references/shadcn-accessibility.md,gsd-design,skill,build,9976,"ARIA patterns, keyboard navigation, screen reader support, and accessible component usage.",a22cd4ccf82b635b2b2c4f12416a0c4f7edcd825d219d6089450fa797a0d9511,
.claude/skills/uiux-ui-styling/references/shadcn-components.md,gsd-design,skill,build,11155,Complete catalog of shadcn/ui components with usage patterns and installation.,79c4f91cbf68993a43fa3a95889c35db73de45bdd3dfd83a6830863c01aa598a,
.claude/skills/uiux-ui-styling/references/tailwind-responsive.md,gsd-design,skill,build,8270,"Mobile-first breakpoints, responsive utilities, and adaptive layouts.",8d00ae620df26daea4623c7bf996d6e612e09d359305fcfa2b40cab757ed840c,
.claude/skills/uiux-ui-styling/references/tailwind-customization.md,gsd-design,skill,build,10171,"Config file structure, custom utilities, plugins, and theme extensions.",4c5adeed6263a274f74f6eb2c816ca420fd6ef4f35683582988bacd404799afe,
.claude/skills/uiux-ui-styling/references/shadcn-theming.md,gsd-design,skill,build,8672,"Theme configuration, CSS variables, dark mode, and component customization.",d17d641474221123ff0e0288043ca2f2dab3ac96908a19eed28d82f9e58865ed,
.claude/skills/uiux-ui-styling/references/canvas-design-system.md,gsd-design,skill,build,7888,"Visual design philosophy, systematic composition, and sophisticated visual communication.",f5de85ff39d9f3a8275c4164b921ba72d5e1d34b8d7a9243d9ee34b3870a4f5f,
.claude/skills/frontend-slides-zara/SKILL.md,gsd-design,skill,build,19654,"Create zero-dependency, animation-rich HTML presentations that run entirely in the browser.",41fccbe44d4882f412e141028eb21395bb13327492a512abee6e55c672cb0c5a,
.claude/skills/frontend-slides-zara/README.md,gsd-design,skill,build,6686,"A Claude Code skill for creating stunning, animation-rich HTML presentations — from scratch or by converting PowerPoint ",65d98bf179f806e43d06fac54f11e9e8470605460ad42b010165f72fcf00b4ce,
.claude/skills/frontend-slides-zara/animation-patterns.md,gsd-design,skill,build,4030,Use this reference when generating presentations. Match animations to the intended feeling.,1b7b7409893b68c09effb04f20a4603a5168e4956d76c3999c2ba8f86c4bbc8f,
.claude/skills/frontend-slides-zara/html-template.md,gsd-design,skill,build,12535,Reference architecture for generating slide presentations. Every presentation follows this structure.,004d77d7631fd75ff1cac02f37777ec70fc9df692ba2caf8cb72857516ff2bb4,
.claude/skills/frontend-slides-zara/STYLE_PRESETS.md,gsd-design,skill,build,8202,"Curated visual styles for Frontend Slides. Each preset is inspired by real design references — no generic ""AI slop"" aest",6dc14784dc7f59620a28e814ecbcaedcec387fac72db7cb81e623924cb5063f6,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/SKILL.md,gsd-design,skill,build,19654,"Create zero-dependency, animation-rich HTML presentations that run entirely in the browser.",41fccbe44d4882f412e141028eb21395bb13327492a512abee6e55c672cb0c5a,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/animation-patterns.md,gsd-design,skill,build,4030,Use this reference when generating presentations. Match animations to the intended feeling.,1b7b7409893b68c09effb04f20a4603a5168e4956d76c3999c2ba8f86c4bbc8f,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/html-template.md,gsd-design,skill,build,12535,Reference architecture for generating slide presentations. Every presentation follows this structure.,004d77d7631fd75ff1cac02f37777ec70fc9df692ba2caf8cb72857516ff2bb4,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/STYLE_PRESETS.md,gsd-design,skill,build,8202,"Curated visual styles for Frontend Slides. Each preset is inspired by real design references — no generic ""AI slop"" aest",6dc14784dc7f59620a28e814ecbcaedcec387fac72db7cb81e623924cb5063f6,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/scripts/deploy.sh,gsd-design,skill,build,8077,"info() { echo -e ""${CYAN}ℹ${NC} $""; }",74a1103519a61f90bf3912ee2eda81c77be0b944700d213e7fc08506bd8745f1,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/scripts/export-pdf.sh,gsd-design,skill,build,13615,"info() { echo -e ""${CYAN}ℹ${NC} $""; }",16336202904f677bb988e784a3e1d5098ff09381733b63047c3a688d6a1989b4,
.claude/skills/frontend-slides-zara/plugins/frontend-slides/skills/frontend-slides/scripts/extract-pptx.py,gsd-design,skill,build,2917,Extract all content from a PowerPoint file (.pptx).,4f5e7603c99b8b53e20c5b2a65abdf5edf9422b4c490dca9f2b872a752c17d2a,
.claude/skills/frontend-slides-zara/scripts/deploy.sh,gsd-design,skill,build,8077,"info() { echo -e ""${CYAN}ℹ${NC} $""; }",74a1103519a61f90bf3912ee2eda81c77be0b944700d213e7fc08506bd8745f1,
.claude/skills/frontend-slides-zara/scripts/export-pdf.sh,gsd-design,skill,build,13615,"info() { echo -e ""${CYAN}ℹ${NC} $""; }",16336202904f677bb988e784a3e1d5098ff09381733b63047c3a688d6a1989b4,
.claude/skills/frontend-slides-zara/scripts/extract-pptx.py,gsd-design,skill,build,2917,Extract all content from a PowerPoint file (.pptx).,4f5e7603c99b8b53e20c5b2a65abdf5edf9422b4c490dca9f2b872a752c17d2a,
.claude/skills/taste-imagegen-frontend-mobile/SKILL.md,gsd-design,skill,build,40326,You are an elite mobile product design art director.,8a33389979f3074fa0926678e266ad2eb9234624472254469fc1ad916b9caa24,
.claude/skills/web-prototype-taste-brutalist/SKILL.md,gsd-design,skill,build,4009,"For briefs that ask for ""editorial"", ""newspaper"", ""agency portfolio"", ""Swiss design"", ""manifesto site"", or anywhere the ",e106346107ba01fa4c7c148fc0c581be7a51d44fbd58e589b7e777ae606baf09,
.claude/skills/taste-minimalist-skill/SKILL.md,gsd-design,skill,build,7901,Premium Utilitarian Minimalism & Editorial UI,36bc7328f085405f43b476938e62460fa573bf7e984e949e072bcf014831a44c,
.claude/skills/digital-eguide/SKILL.md,gsd-design,skill,build,3423,"A two-spread digital e-guide preview — page 1 is a cover (display title,",92f62b5d3a2dbdbb217f2164b59da6bab8473447c5ad014bf6a51d85861a6d6c,
.claude/skills/web-prototype-taste-editorial/SKILL.md,gsd-design,skill,build,3305,A single-page web prototype shaped like a Notion/Linear marketing site or premium documentation surface. Use when the br,02a9ffad31dd2e2a25ffbe635a4538cba99aacfe60925323c4ba546d7f0fea2d,
.claude/skills/anthropic-canvas-design/SKILL.md,gsd-design,skill,build,11939,These are instructions for creating design philosophies - aesthetic movements that are then EXPRESSED VISUALLY. Output o,a1f288079624402f30682753c1d43920b6664785698d21d3e7aa197450a6448b,
.claude/skills/taste-image-to-code-skill/SKILL.md,gsd-design,skill,build,36442,You are an elite web design art director and implementation strategist.,4c060a8064a8b13380bc2ef3d6e6a1d0b1e316aa093cd9807d0ce9e4eeb037fa,
.claude/agents/color-theorist.md,gsd-design,agent,build,3506,You are the color theorist. You make palette decisions grounded in perceptual uniformity and accessibility math.,9c1a721ff289aa6195755200a91ba1c4aefc155462f6c5e2057e7ce275d0b3d1,
.claude/agents/brand-strategist.md,gsd-design,agent,build,3091,"Defines what a brand means, who it's for, and how it speaks — before pixels exist.",715e34da055e4dffbf427a4e6f1a7e91c738a263824ac71c78b680917a994b61,
.claude/agents/security-reviewer.md,gsd-design,agent,build,2826,"You are the security reviewer. You perform STRIDE-style threat modeling on web applications, focusing on the attack surf",759421b03560d1d5e03353c5f7009447d1956d9ba2029119180085af141fdfc7,
.claude/agents/e2e-tester.md,gsd-design,agent,build,2640,You are the e2e tester. You write Playwright tests that exercise critical user journeys against a running dev server. Yo,6ce7f7aaa37c2340d9b1a582bf8441c2088e894102a38ebb7fd15dd463721d81,
.claude/agents/responsive-engineer.md,gsd-design,agent,build,4910,You are the responsive engineer. Mobile is the primary surface. Layouts must work flawlessly from 320px (iPhone SE) to 2,222594f1032c22784d8ec47a073b0c4599305973f353f3dd7eb972bbc169eb29,
.claude/agents/layout-architect.md,gsd-design,agent,build,2809,"You are the layout architect. You own the spatial system — grids, whitespace, breakpoints, and density.",25429cb95e7551c46f412d6af2926f94d1d5e1550e3113e99fd26ec71bdfe77d,
.claude/agents/interaction-engineer.md,gsd-design,agent,build,6354,"You are the interaction engineer. You own everything the user touches, types, drags, swipes, or tabs through. Interactio",232dad8e32922ceb628d45709672f8af24944a2950cf84722cb95421b93e3180,
.claude/agents/analytics-wirer.md,gsd-design,agent,build,3245,You are the analytics wirer. You instrument sites with event tracking that answers real questions about user behavior wi,9b063bce167f4fd9f4416ad791e7a61862e374c244e9e16bb61f1872d0cd1f25,
.claude/agents/art-director.md,gsd-design,agent,build,3700,Senior design leader who owns the final aesthetic and orchestrates specialist agents.,466f119ddcde67d04de0d44638e18503ff5b90242f47e6104235adaef040af25,
.claude/agents/design-critic.md,gsd-design,agent,build,4155,Adversarial design reviewer. Finds what's wrong and says it plainly with file:line references.,7de9afb55ea7e805ab261833f762243ce66b4a50d66ce96ebc9e6daedf928445,
.claude/agents/iconographer.md,gsd-design,agent,build,3054,"You are the iconographer. You own the icon system — library selection, weight consistency, sizing, and alignment with te",76081aeaa9a368d134bc269612f433576370dca6a6deaf94868ca0b8b0b4a7af,
.claude/agents/ui-engineer.md,gsd-design,agent,build,2471,You are the UI engineer for this workspace. You translate approved designs into production React components using Tailwi,031d0c56c36474a191db53f936365419b2d3258aaf879a1b5e8b6ee7f7334b83,
.claude/agents/performance-engineer.md,gsd-design,agent,build,7282,"You are the performance engineer. Mobile CWV is the primary gate. Every page must hit mobile LCP <2.5s, INP <200ms, CLS ",6c400d43c319865429776204a000911497ca1e4ed4fd50361fe701104cbce3bb,
.claude/agents/image-pipeliner.md,gsd-design,agent,build,2998,"You are the image pipeliner. You ensure every image on the site loads fast, looks sharp at every viewport, and doesn't w",01bb13894338b77d4034a5fba50cf9c5322368d4032f9e53b583cd85dbbe78da,
.claude/agents/copy-editor.md,gsd-design,agent,build,3456,"You are the copy editor. You own every word users read in the interface — buttons, labels, errors, empty states, tooltip",ac37c4257502f24ff6913fe5e4d53b63661b572a7577f32f2934290b2be6cde3,
.claude/agents/typography-specialist.md,gsd-design,agent,build,2846,You are the typography specialist. You make type decisions that separate professional work from amateur defaults.,d2acaafb441abe7d7b20859596ff1e31b551a1c9345d31dff7ddf57d4bb8d16f,
.claude/agents/site-cloner.md,gsd-design,agent,build,4390,Reverse-engineers a live site into a structured DESIGN.md and component inventory.,c8274b9309072ce9568f63d78a445e8612d1237d473bcd4e0427be0526a9d80b,
.claude/agents/touch-interaction-designer.md,gsd-design,agent,build,7677,You are the touch-interaction designer. Touch is not a click with a finger — it's a different sensory model with momentu,47a053210905ae7bb5ed0170c93543c235f11853a1b18cd6b33c2bd5dd5371ef,
.claude/agents/seo-specialist.md,gsd-design,agent,build,3259,"You are the SEO specialist. You ensure every page is crawlable, indexable, and rich-result eligible with correct metadat",91348b88e252247a34f34d5a5d5d10b1195cf258e8f06b601b69423232b73186,
.claude/agents/accessibility-auditor.md,gsd-design,agent,build,3736,"You are the accessibility auditor. You verify WCAG 2.2 AA compliance through code analysis, automated tooling, and manua",535a78bbc1ddc862d52f8820ea92659db006bab48223e74b860a696ea829a4b8,
.claude/agents/design-researcher.md,gsd-design,agent,build,4198,"Scrapes, analyzes, and synthesizes design inspiration into actionable dossiers.",6789c2ee4acf79d1eb567336eeb5c5124a2c1c6346cf29a2e04cb55e4e9458af,
.claude/agents/design-system-architect.md,gsd-design,agent,build,2404,You are the design system architect. You own DESIGN.md and the token layer that every other agent references.,b78e7dc5427145b9a7ef42d59fb91b45e343c6c37cad788c59743ec9a6d12785,
.claude/agents/component-librarian.md,gsd-design,agent,build,2584,"You are the component librarian. You own the component library's integrity — no duplicates, consistent naming, complete ",8028d4789fd08217a0f5e0b502ed8a2ea7701e2b5de8becb61be75f625f68910,
.claude/agents/device-tester.md,gsd-design,agent,build,5259,You are the device tester. Emulation catches 80% of issues; the remaining 20% only show up on real hardware. Your job is,8225f6daa1bbf30f6f0f4b9baf3dd11a3413517594d4b80c9bae82077c68b91c,
.claude/agents/shipper.md,gsd-design,agent,build,3359,"You are the shipper. You deploy sites to Vercel with confidence — pre-deploy validation, deployment, and post-deploy smo",eee80ce28cdcbc5a2ede58040072ffa57eafc4a92d8e1dd4ce1bae6cb3e0c670,
.claude/agents/motion-designer.md,gsd-design,agent,build,3727,"You are the motion designer. You choreograph movement that communicates hierarchy, state, and delight without becoming n",709e75cacbd8e47b305a52bd0de9de38cf7d4c91447762da96534818be55b6b2,
.claude/agents/illustration-director.md,gsd-design,agent,build,2815,"You are the illustration director. You own visual asset strategy — what imagery to use, how to treat it, and how it rein",76569b69cf14e703cc700bd9c13ce35503152881cd6f8cf30cd7bddd442cccaf,
.claude/agents/visual-qa.md,gsd-design,agent,build,2865,"You are the visual QA agent. You screenshot built pages and compare them against design intent, catching spacing drift, ",07afd63d1b7454d4e00ad5d842c2d3e07e331e416db0fb7f4cc2b7c7e230be01,
.claude/agents/mobile-web-specialist.md,gsd-design,agent,build,7873,"You are the mobile-web specialist. Mobile is not ""responsive afterthought"" — it is the primary surface. Every page must ",52e345db00fab8402a2ec1364c26c8be1eec2cfc4c4525d819a735b9cf003663,
.claude/agents/content-modeler.md,gsd-design,agent,build,2792,"You are the content modeler. You design content schemas that are easy to author, hard to break, and flexible enough to e",ee33ba54f85efd1a39e1c083a5af676eceaebf6d7a3ee79ba8f892e3edefd6b2,
.claude/commands/multi-frontend.md,gsd-design,command,build,5340,"Frontend-focused workflow (Research → Ideation → Plan → Execute → Optimize → Review), Gemini-led.",d0e093a02c3d2ed300c3dd5485f93a363bd45e1ac000fc532e3cea5620c4d336,
schemas/seo-jsonld/event.json,gsd-design,schema,intake,840,"""@context"": ""https://schema.org"",",159a211d203e3d735f5d51f1760fc933f5cde9143041f8b333d83055d3901eda,
schemas/seo-jsonld/video.json,gsd-design,schema,intake,543,"""logo"": { ""@type"": ""ImageObject"", ""url"": ""https://{{domain}}/logo.png"" }",3df4ea5659fadb8047677f27a9d8b946519cfbcdd93ce2d79006b846351b898f,
schemas/seo-jsonld/breadcrumb.json,gsd-design,schema,intake,444,"""@context"": ""https://schema.org"",",78c50124f2c78df3e38732db1e942ef0c2fb68f8852cc40f3c69c332ddbb6b3a,
schemas/seo-jsonld/product.json,gsd-design,schema,intake,734,"""@context"": ""https://schema.org"",",b1f7e1e58b96c194a0266569c6c57ac10c19387e0b1875c05d4a64dec856040a,
schemas/seo-jsonld/article.json,gsd-design,schema,intake,865,"""headline"": ""{{Article Title — under 110 chars for Google news}}"",",37b031950488a4b70f0ab1f6163ebc7b33bdc010c41987c84d6352c79c7d7943,
schemas/seo-jsonld/README.md,gsd-design,schema,intake,4014,"Drop-in JSON-LD templates for the structured-data types every site eventually needs. Each is a working snippet — copy, f",1bd65f5a371bafe4bd1d74fa35b2592872e9ef8a6163ef3e43464c66739438a4,
schemas/seo-jsonld/recipe.json,gsd-design,schema,intake,731,"""author"": { ""@type"": ""Person"", ""name"": ""{{Author}}"" },",5b407a8592179a15e933d79f112d3c57486cfed52517a8f1a19baaa8b48e6358,
schemas/seo-jsonld/person.json,gsd-design,schema,intake,465,"""@context"": ""https://schema.org"",",7181eed3def4e9f278ea7479c13e823f0c4d3e789e2cf01fba2086c032c07078,
schemas/seo-jsonld/job-posting.json,gsd-design,schema,intake,1012,"""description"": ""{{Full job description as HTML}}"",",b759d2a309c81972b3d5cecfbdda8b51be3c6f95550cff0cdb6d7f7c58238af5,
schemas/seo-jsonld/local-business.json,gsd-design,schema,intake,788,"""dayOfWeek"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""],",9399f1a975bd17a75817b2edcefa0158cee628b40d578f11b625e3f9d1487335,
schemas/seo-jsonld/blog-posting.json,gsd-design,schema,intake,513,"""logo"": { ""@type"": ""ImageObject"", ""url"": ""https://{{domain}}/logo.png"" }",2d939b2f7c65a391a54b5b2f3ef8419d1282805234dee51d5e277d0e302a11a8,
schemas/seo-jsonld/howto.json,gsd-design,schema,intake,812,"""name"": ""{{How to do X}}"",",3ba3943625d72782d82bae632362c6038fa6ad9e3f0135a38451a43fc558acab,
schemas/seo-jsonld/faq.json,gsd-design,schema,intake,442,"""text"": ""{{Answer 1 — plain text or limited HTML}}""",244d46a9aa16ed95462c0ac9dc78f7e879739bc880b2725cc75b4981543e6751,
schemas/seo-jsonld/website.json,gsd-design,schema,intake,354,"""@context"": ""https://schema.org"",",437a3b1dd810372e1dbef795287e3725aa56942d5b69f74386955abfed50347c,
schemas/seo-jsonld/organization.json,gsd-design,schema,intake,600,"""@context"": ""https://schema.org"",",52bbc90877c5bce45b26954ac5beab4aca5fb664b6a5b4348930026591961e1e,
schemas/seo-jsonld/software-application.json,gsd-design,schema,intake,551,"""applicationCategory"": ""{{BusinessApplication | DesignApplication | DeveloperApplication}}"",",6b61e99c6fc55206b76d81bace5c0a8ab5af3fef1fc8a5f62d8c7eb80b035b7e,
schemas/seo-jsonld/course.json,gsd-design,schema,intake,468,"""@context"": ""https://schema.org"",",88a88bece756905c07c132eaf07138817c2b1d1d002ea87a82b7b6d83b983690,
sites/distant-matter/,gsd-design,scaffold,build,29480320,Application scaffold with build config at sites/distant-matter/,d263dfd622adc2a3e6411e4dc5dd6171e2d19c424ea529eedf7a1afddcb18b37,
playbooks/ai-assisted-site-quality.md,gsd-design,playbook,strategy,14580,"Reader: agents designing, rebuilding, or polishing a website in this workspace.",13794bee2598cde9b54ee4ec965d6becee6fedacf3a51702d7e8efc06285313c,
playbooks/ship-readiness.md,gsd-design,playbook,strategy,8335,"The single source of truth for ""is this site ready to deploy publicly?"" Run end-to-end before every production deploy.",126ce2509ff98e8487f78ca0818c7fab79f232fa550dccedc6adb8247af486d7,
playbooks/product-discovery.md,gsd-design,playbook,strategy,4954,"This is the standard for sites that sell products, menus, services, packages, courses, appointments, or anything catalog",ad53f527a9b06afe39a2936b3e4c67c7b74af04f0665f1dd60e83fb91770e882,
